Core,dt,cps,num_steps,L2_Error_1,L2_Error_2,L2_Error_3,Linf_Error_1,Linf_Error_2,Linf_Error_3,Init_time,Elapsed_time
32,0.015,1600,33,0.0040155873554477296,0.004015586984540237,0.1806549114431852,0.008021795571433664,0.008016230830456264,0.1887042413324348,191.537091968,664.005588349
32,0.015,1600,33,0.0040155873553762485,0.004015586984468756,0.18065491144364335,0.008021795571272016,0.008016230830313045,0.18870424133310226,188.847734853,644.248247498
32,0.02,400,25,0.0004266385540791255,0.00042690070060461303,0.015130495886466633,0.0009558071851517783,0.0009286494156212454,0.01598415339373549,0.71564625,26.622334999
32,0.02,400,25,0.0004266385540787716,0.00042690070060427595,0.015130495886490031,0.0009558071851515562,0.0009286494156210233,0.015984153393758582,0.681907155,26.648186838
32,0.02,400,25,0.00042663855407872243,0.00042690070060422066,0.015130495886479292,0.000955807185150668,0.00092864941561958,0.015984153393748146,0.6721557469999999,26.905479056
32,0.02,400,25,0.00042663855407834415,0.00042690070060384845,0.015130495886495314,0.000955807185150335,0.000928649415619358,0.015984153393764133,0.671498349,26.743250845
32,0.02,400,25,0.0004266385540788587,0.00042690070060435765,0.015130495886495551,0.000955807185150668,0.0009286494156199131,0.015984153393765133,0.6705999619999999,26.964309855
32,0.02,800,25,0.0023179342884858093,0.0023178896551776444,0.18516666857179875,0.004611024256261772,0.0046154981128937785,0.18975518017471182,7.131690027,97.67737302500001
32,0.02,800,25,0.0023179342884333625,0.002317889655125214,0.18516666857195557,0.0046110242561573,0.0046154981127893065,0.18975518017475113,7.0201099010000005,97.30386115900001
32,0.02,800,25,0.002317934288489363,0.0023178896551812396,0.18516666857184674,0.004611024256269655,0.004615498112900884,0.18975518017476511,6.925443856999999,97.676904449
32,0.02,800,25,0.002317934288471902,0.0023178896551637393,0.18516666857201441,0.00461102425623435,0.0046154981128668,0.1897551801748899,7.000770709999999,97.116617661
32,0.02,800,25,0.0023179342883979455,0.0023178896550897668,0.18516666857153163,0.004611024256085913,0.004615498112718363,0.18975518017426385,6.959627131,98.145113166
32,0.02,1600,25,0.004263140855531831,0.004263140469550895,0.18080433376217983,0.008516675565096997,0.008513598101698272,0.1893348717954172,193.286422867,544.455014741
32,0.02,1600,25,0.004263140855183383,0.004263140469202431,0.18080433376334112,0.008516675564401442,0.008513598100999498,0.18933487178976038,193.29087380599998,539.027427053
32,0.02,1600,25,0.004263140855192526,0.004263140469211559,0.18080433376354338,0.008516675564395336,0.008513598101017594,0.18933487179035557,191.301673832,546.2525767420001
32,0.02,1600,25,0.0042631408551653555,0.004263140469184417,0.18080433376370808,0.008516675564361807,0.008513598100962971,0.18933487178984343,196.435440905,546.024569562
32,0.02,1600,25,0.004263140855110878,0.004263140469129927,0.18080433376338376,0.008516675564244123,0.008513598100853614,0.1893348717893627,190.124990631,539.571676809
32,0.025,400,20,0.0006252314362385472,0.0006255216914436834,0.015148124723221697,0.0013413067475116704,0.0013266221701357204,0.01638244816858292,0.6685783719999999,21.635273921000003
32,0.025,400,20,0.0006252314362383746,0.0006255216914434938,0.015148124723220637,0.001341306747514113,0.0013266221701370526,0.016382448168582253,0.674473037,21.326494213
32,0.025,400,20,0.0006252314362368857,0.0006255216914420247,0.015148124723211137,0.0013413067475068965,0.0013266221701318346,0.01638244816856793,0.6625832829999999,21.470165282
32,0.025,400,20,0.0006252314362398516,0.0006255216914449779,0.015148124723243978,0.0013413067475158893,0.0013266221701394951,0.016382448168607233,0.681922285,21.670041545
32,0.025,400,20,0.000625231436238676,0.0006255216914438233,0.015148124723214574,0.001341306747514557,0.0013266221701373857,0.016382448168576702,0.66951947,21.297859432
32,0.025,800,20,0.002685742134558948,0.002685709245631649,0.18543923374724675,0.005349835946707544,0.005351003727359883,0.19075757549726513,6.955051801,78.918291474
32,0.025,800,20,0.0026857421346218897,0.0026857092456946483,0.1854392337471085,0.005349835946833998,0.005351003727485894,0.19075757549724437,6.942041222,79.927236012
32,0.025,800,20,0.0026857421346242337,0.002685709245696942,0.18543923374722998,0.005349835946838772,0.005351003727491112,0.19075757549737016,6.923318568999999,79.57387836199999
32,0.025,800,20,0.0026857421345563744,0.002685709245629085,0.18543923374726054,0.005349835946702326,0.005351003727354443,0.19075757549726868,6.982036482,80.902183178
32,0.025,800,20,0.0026857421345852306,0.0026857092456579234,0.18543923374730856,0.005349835946760168,0.00535100372741273,0.1907575754973747,6.928248953000001,78.757395029
32,0.025,1600,20,0.004393417351362023,0.004393416989476463,0.18089946704084547,0.008776987840689197,0.00877587353155129,0.18970148533062658,190.644718018,472.984483485
32,0.025,1600,20,0.004393417351145565,0.004393416989260014,0.180899467041599,0.008776987840259319,0.008775873531116639,0.18970148532673592,190.22710434200002,468.87379731299995
32,0.025,1600,20,0.004393417351238666,0.004393416989353084,0.18089946704142562,0.008776987840456938,0.008775873531303489,0.1897014853283927,190.870035997,471.327050943
32,0.025,1600,20,0.004393417351343119,0.004393416989457543,0.18089946704128185,0.008776987840635795,0.00877587353151321,0.18970148532973974,192.217118161,474.985259867
32,0.025,1600,20,0.00439341735131955,0.004393416989433986,0.1808994670412253,0.008776987840599713,0.008775873531466248,0.1897014853297132,191.125059051,471.653315656
64,0.01,400,50,0.00047050117072263846,0.0004707118970266731,0.009945792377133863,0.001091073231901603,0.001037665758403842,0.010942702013619453,4.888122262,60.661960033
64,0.01,400,50,0.00047050117072393175,0.0004707118970279797,0.009945792377146812,0.0010910732319050448,0.0010376657584073947,0.010942702013631888,2.5098215959999997,47.468025176000005
64,0.01,400,50,0.0004705011707255388,0.0004707118970295755,0.009945792377115147,0.0010910732319088195,0.0010376657584108364,0.010942702013602134,2.531668237,48.44116799
64,0.01,400,50,0.00047050117072392096,0.0004707118970279567,0.00994579237712543,0.0010910732319051558,0.0010376657584073947,0.010942702013615456,2.452414896,48.182317192
64,0.01,400,50,0.0004705011707233462,0.0004707118970273829,0.009945792377118672,0.0010910732319028243,0.0010376657584057294,0.010942702013603022,2.6247619799999997,47.815532364999996
64,0.01,800,50,0.0013090663533162651,0.0013090261508045772,0.2372623237215986,0.0026709401802164365,0.002618764492695248,0.23984703181111997,4.121509321,121.52682942700001
64,0.01,800,50,0.0013090663532882043,0.001309026150776505,0.2372623237215074,0.0026709401801666985,0.0026187644926496177,0.23984703181110642,3.911409087,120.73137769600001
64,0.01,800,50,0.0013090663533107225,0.0013090261507989968,0.23726232372149464,0.0026709401802125507,0.002618764492689919,0.23984703181108077,4.188644138,121.349098447
64,0.01,800,50,0.0013090663532798342,0.0013090261507681235,0.23726232372148215,0.0026709401801476027,0.0026187644926300778,0.2398470318110801,4.014901073,121.80201332899999
64,0.01,800,50,0.0013090663532818849,0.0013090261507701794,0.2372623237214972,0.0026709401801508223,0.0026187644926337415,0.23984703181107545,4.1433742790000005,120.863547854
64,0.01,1600,50,0.0036722589800710116,0.003672259792868469,0.10501838298848615,0.007309186018199765,0.007389551554076366,0.11231313946798671,29.262520984000002,419.66235760800004
64,0.01,1600,50,0.003672258980028767,0.0036722597928262606,0.10501838298863421,0.007309186018115055,0.0073895515539751135,0.11231313946814103,29.074769055,414.019517549
64,0.01,1600,50,0.00367225898009481,0.003672259792892276,0.10501838298849063,0.007309186018248282,0.00738955155409424,0.11231313946822019,29.166697581999998,414.60433248699997
64,0.01,1600,50,0.00367225898003064,0.003672259792828102,0.10501838298838265,0.007309186018118275,0.007389551553999205,0.11231313946770405,29.496065327,416.106217818
64,0.01,1600,50,0.00367225898008109,0.003672259792878571,0.10501838298828729,0.007309186018220526,0.007389551554117777,0.11231313946757837,28.889758464,417.325758398
64,0.015,400,33,0.0004181164333469632,0.0004182543693330398,0.009928931728956508,0.0009449078781826219,0.000910025647513533,0.01079795946480543,2.382263983,32.825280329
64,0.015,400,33,0.0004181164333471033,0.0004182543693331763,0.00992893172897467,0.000944907878183177,0.0009100256475138661,0.010797959464821417,2.471580417,33.044822804
64,0.015,400,33,0.00041811643334745114,0.0004182543693335249,0.009928931728951955,0.0009449078781847314,0.0009100256475146432,0.010797959464798546,2.2587159270000003,35.992613543999994
64,0.015,400,33,0.0004181164333469474,0.000418254369333024,0.009928931728947741,0.0009449078781853975,0.0009100256475158645,0.010797959464792107,2.629424412,34.250049427
64,0.015,400,33,0.0004181164333468969,0.0004182543693329772,0.009928931728957672,0.0009449078781838432,0.0009100256475144212,0.010797959464802765,2.449729642,33.271810737
